ts_ns,current_before,target_current,requested,current_after,rc
1787749245647790748,77382230016,77309411328,72818688,77309616128,0
1787749245675358477,77377773568,77309411328,68362240,77309878272,0
1787749245703583638,77379084288,77309411328,69672960,77311975424,0
1787749245731724437,77381443584,77309411328,72032256,77312499712,0
1787749245759297856,77380657152,77309411328,71245824,77313024000,0
1787749245786885185,77381181440,77309411328,71770112,77313810432,0
1787749245814470094,77381705728,77309411328,72294400,77314334720,0
1787749245842859337,77383016448,77309411328,73605120,77310664704,0
1787749245871429664,77381705728,77309411328,72294400,77314596864,0
1787749245899024514,77383802880,77309411328,74391552,77310926848,0
1787749245926546531,77379084288,77309411328,69672960,77311188992,0
1787749245954032129,77379346432,77309411328,69935104,77311713280,0
1787749245982598326,77380395008,77309411328,70983680,77313024000,0
1787749246013843622,77384327168,77309411328,74915840,77318266880,0
1787749246046226530,77388259328,77309411328,78848000,77321322496,0
1787749246078264361,77391052800,77309411328,81641472,77323681792,0
1787749246111757619,77392887808,77309411328,83476480,77322371072,0
1787749246144840749,77393936384,77309411328,84525056,77322895360,0
1787749246176634196,77391314944,77309411328,81903616,77324468224,0
1787749246207717189,77385809920,77309411328,76398592,77319487488,0
1787749246240799430,77387907072,77309411328,78495744,77321846784,0
1787749246273748548,77393412096,77309411328,84000768,77322371072,0
1787749246305748458,77391052800,77309411328,81641472,77324730368,0
1787749246337877451,77392887808,77309411328,83476480,77321846784,0
1787749246370732717,77391314944,77309411328,81903616,77324730368,0
1787749246403487671,77395509248,77309411328,86097920,77323943936,0
1787749246435742927,77392625664,77309411328,83214336,77322108928,0
1787749246468171795,77389479936,77309411328,80068608,77323943936,0
1787749246500711925,77392625664,77309411328,83214336,77319749632,0
1787749246533155614,77391052800,77309411328,81641472,77323943936,0
1787749246565364268,77392887808,77309411328,83476480,77321584640,0
1787749246597370229,77390004224,77309411328,80592896,77323419648,0
1787749246629514512,77391839232,77309411328,82427904,77325254656,0
1787749246662188255,77394984960,77309411328,85573632,77323681792,0
1787749246693990261,77391839232,77309411328,82427904,77325254656,0
1787749246726354819,77393412096,77309411328,84000768,77322371072,0
1787749246758998411,77391314944,77309411328,81903616,77325254656,0
1787749246792278405,77395771392,77309411328,86360064,77325254656,0
1787749246824841706,77394460672,77309411328,85049344,77323943936,0
1787749246857073940,77392101376,77309411328,82690048,77325516800,0
1787749246889768054,77394722816,77309411328,85311488,77323943936,0
1787749246922956936,77394198528,77309411328,84787200,77324206080,0
1787749246955125680,77392625664,77309411328,83214336,77321584640,0
1787749246986922556,77389742080,77309411328,80330752,77322633216,0
1787749247020827422,77392388096,77309411328,82976768,77322395648,0
1787749247054327650,77394485248,77309411328,85073920,77323968512,0
1787749247086879761,77393698816,77309411328,84287488,77322657792,0
1787749247119085605,77391601664,77309411328,82190336,77324754944,0
