ts_ns,current_before,target_current,requested,current_after,rc
1787750169996185125,85907886080,85899345920,8540160,85892120576,0
1787750170023122132,85905190912,85899345920,5844992,85891153920,0
1787750170050089069,85903798272,85899345920,4452352,85903970304,0
1787750170077517315,85911179264,85899345920,11833344,85899440128,0
1787750170105364548,85905690624,85899345920,6344704,85898514432,0
1787750170133998306,85918777344,85899345920,19431424,85888888832,0
1787750170160775870,85899530240,85899345920,184320,85892415488,0
1787750170187458582,85903663104,85899345920,4317184,85896847360,0
1787750170215656562,85909037056,85899345920,9691136,85897273344,0
1787750170243895093,85908070400,85899345920,8724480,85897650176,0
1787750170271516712,85903233024,85899345920,3887104,85896155136,0
1787750170298637072,85907914752,85899345920,8568832,85895462912,0
1787750170326084088,85909303296,85899345920,9957376,85890285568,0
1787750170353843010,85901549568,85899345920,2203648,85894467584,0
1787750170382466928,85911392256,85899345920,12046336,85896065024,0
1787750170409774941,85908492288,85899345920,9146368,85888602112,0
1787750170436586766,85905768448,85899345920,6422528,85893255168,0
1787750170463636304,85910253568,85899345920,10907648,85895811072,0
1787750170491205443,85902340096,85899345920,2994176,85898403840,0
1787750170518736510,85904076800,85899345920,4730880,85897228288,0
1787750170545847360,85908946944,85899345920,9601024,85894955008,0
1787750170572451361,85905420288,85899345920,6074368,85898309632,0
1787750170599789785,85915308032,85899345920,15962112,85889925120,0
1787750170627124089,85899788288,85899345920,442368,85893234688,0
1787750170654782899,85906079744,85899345920,6733824,85904711680,0
1787750170682342577,85915615232,85899345920,16269312,85888933888,0
1787750170709137111,85901524992,85899345920,2179072,85894610944,0
1787750170736208950,85913280512,85899345920,13934592,85894901760,0
1787750170765823406,85906345984,85899345920,7000064,85905010688,0
1787750170794006826,85911207936,85899345920,11862016,85904457728,0
1787750170821135756,85912993792,85899345920,13647872,85902356480,0
1787750170848135834,85913481216,85899345920,14135296,85898747904,0
1787750170875247883,85913014272,85899345920,13668352,85898752000,0
1787750170902357773,85911961600,85899345920,12615680,85891129344,0
1787750170929529804,85908418560,85899345920,9072640,85896097792,0
1787750170956263357,85912190976,85899345920,12845056,85898559488,0
1787750170983243575,85914497024,85899345920,15151104,85898956800,0
1787750171010336244,85910736896,85899345920,11390976,85900419072,0
1787750171037986424,85911801856,85899345920,12455936,85891629056,0
1787750171065692815,85910855680,85899345920,11509760,85892624384,0
1787750171092524670,85909225472,85899345920,9879552,85901635584,0
1787750171119401755,85917634560,85899345920,18288640,85893017600,0
1787750171146041546,85910331392,85899345920,10985472,85896667136,0
1787750171174009722,85912145920,85899345920,12800000,85905219584,0
1787750171202638640,85917315072,85899345920,17969152,85890179072,0
1787750171229399173,85905113088,85899345920,5767168,85895368704,0
1787750171256757928,85916192768,85899345920,16846848,85889282048,0
1787750171283695574,85906755584,85899345920,7409664,85887029248,0
1787750171311052809,85899792384,85899345920,446464,85898174464,0
1787750171338584206,85904171008,85899345920,4825088,85897781248,0
1787750171366533732,85916319744,85899345920,16973824,85889052672,0
1787750171393279895,85901787136,85899345920,2441216,85897846784,0
1787750171420154210,85908156416,85899345920,8810496,85896523776,0
1787750171447655198,85912416256,85899345920,13070336,85892509696,0
1787750171475572532,85911425024,85899345920,12079104,85893091328,0
1787750171503108690,85903278080,85899345920,3932160,85904416768,0
1787750171530062527,85908922368,85899345920,9576448,85901869056,0
1787750171556773919,85906366464,85899345920,7020544,85899812864,0
1787750171584307017,85912379392,85899345920,13033472,85897916416,0
1787750171612894914,85917413376,85899345920,18067456,85890183168,0
1787750171639552716,85901250560,85899345920,1904640,85893603328,0
1787750171666595894,85911949312,85899345920,12603392,85890453504,0
1787750171693174644,85902008320,85899345920,2662400,85895192576,0
1787750171720537409,85907390464,85899345920,8044544,85893758976,0
1787750171748503585,85908578304,85899345920,9232384,85898309632,0
1787750171776098483,85909557248,85899345920,10211328,85888897024,0
1787750171802818406,85899825152,85899345920,479232,85893271552,0
1787750171829758233,85912129536,85899345920,12783616,85890678784,0
1787750171856954344,85902008320,85899345920,2662400,85895192576,0
1787750171884628574,85907083264,85899345920,7737344,85899849728,0
1787750171912374006,85911564288,85899345920,12218368,85892788224,0
1787750171939136499,85910130688,85899345920,10784768,85893545984,0
1787750171965971224,85910163456,85899345920,10817536,85891055616,0
1787750171993385800,85909745664,85899345920,10399744,85890424832,0
1787750172021436077,85908025344,85899345920,8679424,85890449408,0
1787750172048192180,85910654976,85899345920,11309056,85899976704,0
1787750172074942973,85910872064,85899345920,11526144,85902131200,0
1787750172101894090,85920661504,85899345920,21315584,85891563520,0
1787750172129774514,85908557824,85899345920,9211904,85899354112,0
1787750172157944654,85905780736,85899345920,6434816,85900836864,0
1787750172184923811,85909762048,85899345920,10416128,85894168576,0
1787750172211955150,85910953984,85899345920,11608064,85892050944,0
1787750172238606871,85910388736,85899345920,11042816,85898031104,0
1787750172266237751,85909999616,85899345920,10653696,85898067968,0
1787750172293806259,85909708800,85899345920,10362880,85891612672,0
1787750172320873918,85908951040,85899345920,9605120,85896527872,0
1787750172347701153,85908770816,85899345920,9424896,85896613888,0
